Restaurant_name,Address,Dish_category,Dish_name,Dish_price,Delivery_Fee,Delivery_Time
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Seafood,Spicy Catfish,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Seafood,Spicy Fish in Curry Sauce,$17.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Seafood,Sweet & Sour Fish,$17.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Seafood,Fried Pompano Fish,$28.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Seafood,Chili Lime Fish,$17.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Seafood,Pad Talay,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Red Curry,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Green Curry,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Yellow Curry,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Panang,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Pineapple Curry,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Pumpkin Curry,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Roasted Duck Curry,$19.95 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Salmon Curry,$22.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Curries,Salmon Panang,$22.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Thai Fried Rice,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Spicy Fried Rice,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Pineapple Fried Rice,$15.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Salmon Fried Rice,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Combo Fried Rice,$18.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Krapow Over Rice,$16.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Rice Dishes,Crab Fried Rice,$17.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Classic Thai Omelette,$12.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+BBQ Pork Spare Ribs,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Satay,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Chow Mein,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Heavenly Chicken or Tofu,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Garlic Salmon,$23.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Trout Teriyaki,$23.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Heavenly Shrimp,$23.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Sesame Chicken,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Kana Moo Krob,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+BBQ Chicken,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Fried Golden Shrimp,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Specialty & Chef's Specials,Com+Chicken or Beef Teriyaki,$21.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Pad Thai,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Pad See Ew,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Pad Kee Mao (Drunken Noodle),$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Kai Kua,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Ladd Nar,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,CT Pad Thai,$17.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Supreme Pad Thai,$16.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Pad Woon Sen,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Chow Mein,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Spicy Chow Mein,$14.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Noodle Soup,$13.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Noodles,Tom Yum Noodle Soup,$13.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Steamed white Rice,$2.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Brown Rice,$3.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Sticky Rice,$3.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Vegetable Fried Rice,$6.25 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Steamed Vegetables,$6.25 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Cucumber Salad,$3.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Steamed Noodles,$4.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Side Orders,Peanut Sauce,$4.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Desserts,Mango Sticky Rice (White),$11.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Desserts,Mango Sticky Rice (Purple),$12.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Desserts,Homemade Coconut Banana Cream Pie,$9.95 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Desserts,Sesame Fried Banana,$9.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Thai Iced Tea or Coffee,$5.00 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Strawberry Lemonade,$5.25 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Fresh Young Coconut,$7.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Perrier,$4.95 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Regular Iced Tea,$4.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Lemonade or Orange Juice,$4.50 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Soft Drink,$3.25 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Raspberry  Lemonade,$5.25 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Raspberry Ice Tea,$5.75 ,$5.49 Delivery fee,40–55 min
Classic Thai Restaurant,"1708 Colorado Boulevard, Los Angeles, CA 90041",Beverages,Strawberry Ice Tea,$5.75 ,$5.49 Delivery fee,40–55 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Picked for you,Pad Thai Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Picked for you,Pad See Ew Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Picked for you,Yellow Curry,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Picked for you,Spicy Fried Rice Crispy Pork,$13.50 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Picked for you,Orange Chicken,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Egg Roll,$8.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fresh Roll,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Chicken Wings (Jumbo so good),$9.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Wonton Crab Cheese,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Wonton,$8.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Chicken Dumpling,$8.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Tofu,$9.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Chicken Satay,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Pork Jerky,$8.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Beef Jerky,$9.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Calamari,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Fish Filet,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Shrimp,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Coconut Shrimp,$9.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Shrimp Cake,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fish Cake,$9.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Short Spare Ribs,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fried Oyster,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Appetizers,Fresh Oyster 🦪,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Tom Yum Soup,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Tom Kha Soup,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Po-Tak (Seafood Soup),$18.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Wonton Soup,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Chicken Soup,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Vegetables Soup,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Silver Noodle Soup,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Seaweed Soup,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Gang Soup,$14.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Yen Ta Fo Hot Pot,$16.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Tom Sapp Soup (Short Spareribs),$14.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Kang Som (Shrimp and Fish),$15.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Fish Rice Soup,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Porridge,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Fish Porridge with Century Egg,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Soup / Porridge,Shrimp Porridge,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Whole Duck 🦆😋,$29.99 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Half Duck 🦆,$19.99 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Large Steamed Rice,$5.00 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Roasted Duck Over Rice,$16.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Duck Over Rice With Bone,$12.50 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Roasted Duck Noodle 😋,$14.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",ROASTED DUCK 🦆 SPECIAL!!,Duck Noodle Soup With Bone,$12.50 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Broccoli,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Chinese Broccoli,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Napa,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Cabbage,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Sliced Cabbage,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Bean Sprout,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Bamboo,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Green Bean,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Snow Peas,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Baby Corn,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Tofu,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Carrot,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Cucumber,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Basil Leaves,$10.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Vegan / Salad,Sauteed Mushroom,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Gang Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Tom Yum Pork Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Tom Yum Chicken Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Hoyka Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Boat Noodle,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Spareribs Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Fish Ball Noodle,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Chicken Noodle,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Beef Noodle,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Shrimp Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,BBQ Red Pork Noodle,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Tofu Noodle,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Vegetable Noodle,$11.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Roasted Duck Noodle 😋,$14.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Curry Noodle,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Yen-Ta-Fo,$14.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Jompon (dry egg noodle),$15.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Ruampon (combination),$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Wonton Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Seafood Noodle,$14.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Thai Noodle Soup,Mama Shrimp Tom Yum Noodle,$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Stir Fried Noodle,Pad Thai Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Stir Fried Noodle,Super Pad Thai Noodle,$15.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Stir Fried Noodle,Pad See Ew Noodle,$12.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Stir Fried Noodle,Pad Kee Mow (Drunken Noodle),$13.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Stir Fried Noodle,Yakisoba Keemow Seafood,$16.95 ,$0.49 Delivery fee,60–75 min
Crispy Pork Gang Thai Restaurant,"5253 Hollywood Boulevard, Los Angeles, CA 90027",Stir Fried Noodle,Chowmein,$13.95 ,$0.49 Delivery fee,60–75 min
